0.013622,0.018912,0.01511,0.0067364,0.012579
0.0066064,0.0067302,0.018917,0.030212,0.018703
0.0077491,0.010162,0.013649,0.0063482,0.0039795
0.0018057,0.0057056,0.0059375,0.0037412,0.0048231
0.011807,0.013213,0.011452,0.01908,0.0073976
0,0,0,2.7756e-17,0
0.0097202,0.016042,0.011666,0.015784,0.0030815
0.0092842,0.012356,0.0078378,0.010727,0.0078655
