0.31229,0.40239,0.46224,0.49688,0.55854,0.56489,0.56038
0.35957,0.39964,0.48149,0.49769,0.54088,0.59413,0.59528
0.46651,0.46928,0.49549,0.51214,0.55949,0.58766,0.5872
0.51085,0.54428,0.57828,0.60239,0.64422,0.64734,0.63262
0.56425,0.61784,0.65762,0.68099,0.71248,0.73931,0.77069
0.95787,0.96962,0.96726,0.97346,0.96895,0.96723,0.96377
0.96927,0.97355,0.97512,0.97608,0.97568,0.97512,0.97695
0.96737,0.97335,0.97462,0.97488,0.97519,0.97588,0.97469
