0.79962,0.57207,0.57304,0.53919,0.52697
0.74985,0.50141,0.3018,0.21408,0.17566
0.72272,0.52963,0.41128,0.36637,0.29846
0.12679,0.12601,0.11912,0.12414,0.12428
0.67301,0.49811,0.32997,0.2556,0.18341
0.69623,0.35884,0.23027,0.22695,0.1666
0.69286,0.58516,0.49406,0.37692,0.3136
0.75468,0.5439,0.392,0.29372,0.23704
