0.69322,0.43583,0.4313,0.30765,0.27513
0.71409,0.49704,0.33043,0.26887,0.23235
0.57843,0.41148,0.29809,0.27583,0.24383
0.13252,0.12765,0.1287,0.12974,0.1287
0.59409,0.4633,0.3047,0.26157,0.208
0.5687,0.27304,0.19478,0.18087,0.15652
0.53148,0.46052,0.38296,0.30922,0.2633
0.72435,0.50357,0.40861,0.38652,0.312
