0.16349,0.22406,0.2547,0.29293,0.32226,0.35056,0.37315
0.31203,0.23077,0.27007,0.29617,0.3262,0.35247,0.36852
0.34456,0.23798,0.27844,0.2945,0.3198,0.34703,0.36878
0.35713,0.25353,0.29042,0.30157,0.32532,0.34071,0.35894
0.38497,0.27824,0.3143,0.3179,0.34813,0.36557,0.38883
0.52724,0.49003,0.51769,0.50825,0.52337,0.51506,0.51911
0.88233,0.86198,0.84626,0.82745,0.80524,0.78711,0.76946
0.89285,0.86514,0.84728,0.82662,0.80777,0.79517,0.77551
