0.22535,0.28274,0.30559,0.3534,0.3692,0.4216,0.45083
0.31861,0.28632,0.32101,0.36264,0.37948,0.42778,0.46253
0.42979,0.33014,0.35681,0.35969,0.37479,0.41247,0.46069
0.4676,0.37778,0.41663,0.39767,0.39622,0.44785,0.44351
0.48885,0.40722,0.43969,0.41132,0.43816,0.44118,0.46108
0.76562,0.7717,0.71118,0.66917,0.63802,0.62646,0.63851
0.96031,0.93517,0.90799,0.89347,0.87583,0.86906,0.86385
0.9567,0.93295,0.91219,0.89354,0.87969,0.87535,0.86556
