0.16118,0.31268,0.38127,0.41644,0.44956,0.47055,0.4765
0.20754,0.33391,0.3907,0.43034,0.45355,0.47424,0.47659
0.29473,0.36975,0.40928,0.44101,0.45305,0.4847,0.49004
0.31521,0.42295,0.47151,0.49757,0.51163,0.55835,0.55297
0.36457,0.4811,0.56096,0.5712,0.61519,0.64081,0.65299
0.78745,0.81625,0.82582,0.82585,0.82015,0.81752,0.81002
0.79589,0.80894,0.81683,0.81972,0.82296,0.82322,0.82393
0.7915,0.80279,0.81034,0.81245,0.81909,0.81846,0.81965
