0.26048,0.37311,0.4204,0.44733,0.47609,0.48408,0.49077
0.31991,0.40074,0.43725,0.45014,0.45528,0.48665,0.48881
0.43472,0.43183,0.44418,0.48251,0.47431,0.50005,0.49475
0.46845,0.50526,0.52807,0.54285,0.53325,0.58594,0.56633
0.53983,0.58118,0.63173,0.62982,0.67629,0.68597,0.6993
0.89714,0.91336,0.91216,0.91105,0.90437,0.90052,0.89062
0.8997,0.90854,0.91374,0.91568,0.91778,0.91802,0.9182
0.89733,0.90575,0.91001,0.91146,0.91574,0.91534,0.91587
