0.51601,0.59179,0.6399,0.64912,0.65403,0.65725,0.65545
0.51369,0.59008,0.62964,0.64974,0.65837,0.65273,0.64514
0.535,0.58839,0.61443,0.64364,0.65682,0.65746,0.65183
0.54822,0.59316,0.59918,0.6255,0.64806,0.649,0.65212
0.57153,0.60719,0.60971,0.61777,0.61478,0.61454,0.61243
0.711,0.74936,0.73312,0.72934,0.70581,0.67595,0.66791
0.78822,0.86474,0.8513,0.838,0.81639,0.80217,0.78079
0.79993,0.86361,0.85413,0.84015,0.82377,0.80242,0.78618
