0.023708,0.032098,0.016352,0.011515,0.016768
0.010236,0.0069042,0.021243,0.031719,0.010755
0.012278,0.019385,0.0044814,0.0073456,0.0048447
0.0013014,0.007179,0.0034783,0.0062802,0.003648
0.014324,0.011303,0.0074924,0.0099966,0.0070085
0,0,0,0,0
0.027577,0.038832,0.023004,0.016732,0.009242
0.0063186,0.0064512,0.010687,0.0070429,0.0079773
